"strain","strain_norm","evcent_norm","pr_norm","closeness_norm","betweenness_norm","outd_norm","alld_norm"
"F91",0.00224653811623435,0.00145268704031089,3.03576608295941e-18,0.00607903198194041,0.0732494889987214,0,0.100565304536083,0.0337464136042676
"F105",0.00733878612082977,0.00474550572380794,1.11022302462516e-16,0.0180108139730638,0.0662725005085162,0.0643218846406191,0.0314266576675258,0.0485104695561347
"F113",0.00251757566967393,0.00162794903051438,2.08166817117217e-17,0.00895686523960931,0.0666006782321642,0.0222828896975041,0.0251413261340206,0.0210915085026672
"F119",0.00206343083173555,0.00133428371687928,3.03576608295941e-18,0.00607903198194041,0.0749054350859925,0,0.100565304536083,0.0337464136042676
"F160",0.0505499640209406,0.0326873054548885,3.03576608295941e-18,0.00607903198194041,0.0744844687886875,0,0.100565304536083,0.0337464136042676
"F176",0.00267305652340372,0.00172848817543142,1.73472347597681e-17,0.00737963517118806,0.0683206096654157,0.0239266771835424,0.037711989201031,0.023200659352934
"F207",0.00281756834895701,0.00182193437811808,3.03576608295941e-18,0.00607903198194041,0.0708892403658239,0,0.0691386468685568,0.023200659352934
"F57",0.00342409057281205,0.00221413203009099,3.03576608295941e-18,0.00607903198194041,0.0679753069450851,0,0.0502826522680413,0.0168732068021338
"F58",0.00342409057281205,0.00221413203009099,3.03576608295941e-18,0.00607903198194041,0.0679753069450851,0,0.0502826522680413,0.0168732068021338
"F63",0.00228401469172106,0.00147692065341157,1.21430643318376e-17,0.00673816272925691,0.0669403276479513,0.00720799241971217,0.0314266576675258,0.0147640559518671
"F82",0.01894999585661,0.0122537041307741,3.03576608295941e-18,0.00607903198194041,0.071657652120662,0,0.0691386468685568,0.023200659352934
"F86",0.00170447754650868,0.00110217246011585,3.03576608295941e-18,0.00607903198194041,0.0697768402026513,0,0.0942799730025774,0.0316372627540009
"F97",0.00290818470264135,0.00188052995755037,3.03576608295941e-18,0.00607903198194041,0.0697768402026513,0,0.0879946414690723,0.0295281119037342
"F106",0.390592563747598,0.252570277485,6.38378239159465e-16,0.0277245246199936,0.0662725005085162,0.107183049758733,0.0314266576675258,0.0970209391122694
"F118",0.0121503263971318,0.00785680935707722,3.03576608295941e-18,0.00607903198194041,0.0709002857445035,0,0.106850636069588,0.0358555644545343
"F124",0.00182360651044918,0.00117920525149894,9.54097911787243e-18,0.00717022529435456,0.0697750569513492,0.0276306376088967,0.0879946414690723,0.0337464136042676
"F148",0.00116384385290493,0.000752580545971078,3.03576608295941e-18,0.00607903198194041,0.0694114049791361,0,0.0879946414690723,0.0295281119037342
"F156",0.0424488527924196,0.0274488546987021,3.03576608295941e-18,0.00607903198194041,0.0740661983465179,0,0.0942799730025774,0.0316372627540009
"F157",0.0307424830293703,0.0198791226202747,3.03576608295941e-18,0.00607903198194041,0.0740762461255485,0,0.125706630670103,0.0421830170053345
"F158",0.0424488527924205,0.0274488546987027,3.03576608295941e-18,0.00607903198194041,0.0740661983465179,0,0.0942799730025774,0.0316372627540009
"F159",0.0391516363794212,0.0253167637639211,3.03576608295941e-18,0.00607903198194041,0.0740722266868157,0,0.113135967603093,0.0379647153048011
"F161",0.040893014193961,0.0264427971773702,4.77048955893622e-18,0.00628433878574809,0.0744946303806096,0.012694423751354,0.131991962203608,0.046401318705868
"F162",0.0556143159415121,0.0359620855930147,3.03576608295941e-18,0.00607903198194041,0.0744844687886875,0,0.100565304536083,0.0337464136042676
"F163",0.0385455510094398,0.0249248485963433,3.03576608295941e-18,0.00607903198194041,0.0744966630317155,0,0.138277293737114,0.046401318705868
"F164",0.0533181170348974,0.0344772862168054,3.03576608295941e-18,0.00607903198194041,0.0744824368029611,0,0.0942799730025774,0.0316372627540009
"F165",0.0533181170348974,0.0344772862168054,3.03576608295941e-18,0.00607903198194041,0.0744824368029611,0,0.0942799730025774,0.0316372627540009
"F173",0.000961874869680688,0.000621980614300914,3.03576608295941e-18,0.00607903198194041,0.0666006782321642,0,0.0251413261340206,0.0084366034010669
"F174",0.00134385370472011,0.000868980965341,3.03576608295941e-18,0.00607903198194041,0.0690410469958109,0,0.0691386468685568,0.023200659352934
"F175",0.000238843044505985,0.000154443938838582,3.03576608295941e-18,0.00607903198194041,0.0693884718898351,0,0.0188559946005155,0.00632745255080018
"F177",0.00201445632968378,0.00130261515807667,1.12757025938492e-17,0.00838873352477685,0.0694008185930183,0.0528586110778893,0.0628533153350516,0.0253098102032007
"F178",0.00249668723480825,0.00161444186657958,1.90819582357449e-17,0.00722409971375799,0.0666071774444826,0.00884552244363488,0.037711989201031,0.0210915085026672
"F179",0.00914774129862684,0.00591523693125964,1.17961196366423e-16,0.0142915773634698,0.0694114049791361,0.185639115136268,0.0879946414690723,0.0674928272085352
"F180",0.152639854198474,0.0987020591490091,2.15105711021124e-16,0.0143410797151731,0.0694131696908281,0.169614350100236,0.0942799730025774,0.0717111289090687
"F185",0.0019586234363291,0.00126651173298305,1.90819582357449e-17,0.00814126550233009,0.0690410469958109,0.00891273983326315,0.0628533153350516,0.0295281119037342
"F186",0.0019586234363291,0.00126651173298305,2.25514051876985e-17,0.00814126550233009,0.0690410469958109,0.00891273983326315,0.0628533153350516,0.0295281119037342
"F187",0.00249041284576161,0.00161038463577275,2.08166817117217e-17,0.00814126550233009,0.069404347029573,0.0137180681130713,0.0691386468685568,0.0316372627540009
"F188",0.00281825848561233,0.00182238064367128,1.56125112837913e-17,0.00814126550233009,0.0690427929255852,0.0185233963928794,0.0691386468685568,0.0316372627540009
"F193",0.00169375505884838,0.00109523893926818,3.03576608295941e-18,0.00607903198194041,0.0701443414805987,0,0.0817093099355671,0.0274189610534674
"F51",0.161656377555786,0.104532446149868,3.03576608295941e-18,0.00607903198194041,0.0823921357832435,0,0.20741594060567,0.0696019780588019
"F75",0.0162347313072299,0.0104979228273562,5.20417042793042e-18,0.00639982386288991,0.0712704449057466,0.0114126546645443,0.0628533153350516,0.023200659352934
"F77",0.00998059187955329,0.00645378610462298,2.42861286636753e-17,0.00814126550233009,0.0720624014424299,0.0794129036907784,0.119421299136598,0.0485104695561347
"F78",0.00915645286446494,0.00592087012248055,3.03576608295941e-18,0.00607903198194041,0.0716708196421836,0,0.113135967603093,0.0379647153048011
"F8",0.0650081694377365,0.0420364669417801,3.03576608295941e-18,0.00607903198194041,0.077556691289076,0,0.157133288337629,0.0527287712566681
"F80",0.0162340896455898,0.0104975079073768,3.03576608295941e-18,0.00607903198194041,0.0712704449057466,0,0.0628533153350516,0.0210915085026672
"F81",0.0162340896455898,0.0104975079073768,3.03576608295941e-18,0.00607903198194041,0.0712704449057466,0,0.0628533153350516,0.0210915085026672
"F83",0.0236769742397357,0.0153103272022342,3.03576608295941e-18,0.00607903198194041,0.071657652120662,0,0.0691386468685568,0.023200659352934
"F9",0.110951621674916,0.0717450470766079,3.03576608295941e-18,0.00607903198194041,0.0749259914775197,0,0.157133288337629,0.0527287712566681
"F94",0.00142927661602778,0.000924218290408192,3.03576608295941e-18,0.00607903198194041,0.0669403276479513,0,0.0314266576675258,0.0105457542513336
"F107",0.0901674224351774,0.0583052854003549,6.93889390390723e-17,0.0120346661578259,0.0662725005085162,0.0119634119869367,0.0314266576675258,0.0485104695561347
"F49",0.00391702933899778,0.00253288280139112,3.03576608295941e-18,0.00607903198194041,0.0724582856541757,0,0.125706630670103,0.0421830170053345
"F50",0.00662784621117185,0.00428578808726457,3.03576608295941e-18,0.00607903198194041,0.0724582856541757,0,0.125706630670103,0.0421830170053345
"F52",0.00272601913736781,0.00176273558141605,3.03576608295941e-18,0.00607903198194041,0.0709021269755977,0,0.113135967603093,0.0379647153048011
"F108",0.00234285889422182,0.00151497129219334,4.33680868994202e-18,0.00623456743937047,0.070131728832503,0.00495564157888325,0.037711989201031,0.0147640559518671
"F109",0.283010559380637,0.183004138194867,5.41233724504764e-16,0.0233299341663481,0.0662725005085162,0.0762380877854185,0.0314266576675258,0.0949117882620026
"F128",0.00135390787542978,0.000875482329989777,3.03576608295941e-18,0.00607903198194041,0.0690410469958109,0,0.0691386468685568,0.023200659352934
"F129",0.00135390787542978,0.000875482329989777,3.03576608295941e-18,0.00607903198194041,0.0690410469958109,0,0.0691386468685568,0.023200659352934
"F13",0.00199174457401172,0.00128792897363622,3.03576608295941e-18,0.00607903198194041,0.0712685844957932,0,0.0754239784020619,0.0253098102032007
"F130",0.000975844416998164,0.000631013793039551,4.33680868994202e-18,0.00629289323590674,0.0666006782321642,0,0.0251413261340206,0.0105457542513336
"F142",0.00148674775866452,0.000961381062540541,3.03576608295941e-18,0.00607903198194041,0.070126324800281,0,0.0314266576675258,0.0105457542513336
"F88",0.00132616601975168,0.000857543513850163,3.03576608295941e-18,0.00607903198194041,0.0694096403571715,0,0.0879946414690723,0.0295281119037342
"F90",0.00149694684420164,0.000967976133986574,1.21430643318376e-17,0.00685748042124427,0.0694096403571715,0.0104472985369042,0.0879946414690723,0.0358555644545343
"F95",0.00119978301348477,0.000775820014928538,3.03576608295941e-18,0.00607903198194041,0.0694096403571715,0,0.0817093099355671,0.0274189610534674
"F203",0.00105795353850983,0.000684108310265568,9.54097911787243e-18,0.00656896867284511,0.069404347029573,0.00648962011121561,0.0691386468685568,0.0274189610534674
"F110",0.00383225403207613,0.00247806423908251,2.70616862252382e-16,0.0117492401201821,0.0686884422725506,0.288162929235208,0.0754239784020619,0.0485104695561347
"F204",0.0534934890746237,0.0345906876710262,2.35922392732846e-16,0.018310821670714,0.0693972905152087,0.487716250821456,0.0439973207345361,0.0653836763582685
"F205",0.00122309018927523,0.000790891218026485,3.03576608295941e-18,0.00607903198194041,0.0694078758249273,0,0.0817093099355671,0.0274189610534674
"F53",0.00463497034127491,0.00299712757969205,3.03576608295941e-18,0.00607903198194041,0.0724429049949411,0,0.0879946414690723,0.0295281119037342
"F111",0.00258717877337209,0.00167295673636058,4.16333634234434e-17,0.0103791429928604,0.0662725005085162,0.0255362837112929,0.0314266576675258,0.0295281119037342
"F56",0.0014302536807221,0.000924850093273556,3.03576608295941e-18,0.00607903198194041,0.0666006782321642,0,0.0251413261340206,0.0084366034010669
"F112",0.00269038166935071,0.00173969119700796,4.33680868994202e-18,0.00623456743937047,0.0708542860262461,0.00255297743897919,0.0439973207345361,0.0168732068021338
"F100",0.00301805481014809,0.00195157566122181,3.03576608295941e-18,0.00607903198194041,0.0697679248575203,0,0.0754239784020619,0.0253098102032007
"F96",0.00252637870338841,0.00163364136793792,3.03576608295941e-18,0.00607903198194041,0.0697750569513492,0,0.0817093099355671,0.0274189610534674
"F98",0.00335496671930641,0.00216943422352436,3.03576608295941e-18,0.00607903198194041,0.0716520103781582,0,0.0691386468685568,0.023200659352934
"F99",0.00319058427326066,0.00206313900988003,3.03576608295941e-18,0.00607903198194041,0.070126324800281,0,0.037711989201031,0.0126549051016004
"F114",0.00116897264848296,0.000755896997543731,9.54097911787243e-18,0.00648964558955578,0.0643390645327994,0.000401140447705721,0.0188559946005155,0.0105457542513336
"F125",0.00671737343648181,0.00434367939969009,1.90819582357449e-17,0.0076259617189636,0.0666039276797751,0,0.0314266576675258,0.0210915085026672
"F126",0.0830209504529438,0.0536841364612319,9.43689570931383e-16,0.0526361068696331,0.0652914722462536,0.0513219852690179,0.0251413261340206,0.217242537577473
"F101",0.00178569834303967,0.00115469255655743,3.03576608295941e-18,0.00607903198194041,0.0683325792378761,0,0.0691386468685568,0.023200659352934
"F102",0.00180608024997016,0.00116787218250759,3.03576608295941e-18,0.00607903198194041,0.0683291589320855,0,0.0565679838015465,0.0189823576524005
"F120",0.00277569859221527,0.00179485998638613,3.03576608295941e-18,0.00607903198194041,0.0694078758249273,0,0.0754239784020619,0.0253098102032007
"F121",0.00150670600174987,0.000974286733211317,3.03576608295941e-18,0.00607903198194041,0.0716557714411144,0,0.0754239784020619,0.0253098102032007
"F123",0.000920414114678725,0.000595170696838301,3.03576608295941e-18,0.00607903198194041,0.0690445389436649,0,0.0754239784020619,0.0253098102032007
"F131",0.00169619526707422,0.0010968168599096,3.03576608295941e-18,0.00607903198194041,0.0693919990710215,0,0.0565679838015465,0.0189823576524005
"F132",0.00169619526707422,0.0010968168599096,3.03576608295941e-18,0.00607903198194041,0.0693919990710215,0,0.0565679838015465,0.0189823576524005
"F139",0.00115268692109021,0.000745366098933763,3.03576608295941e-18,0.00607903198194041,0.0672884338496449,0,0.0565679838015465,0.0189823576524005
"F14",0.00517279339220761,0.00334490203783478,5.20417042793042e-18,0.00623456743937047,0.0686901704141027,0.000150313299075132,0.0817093099355671,0.0295281119037342
"F145",0.00232442869607692,0.00150305370673063,4.33680868994202e-18,0.00623456743937048,0.0697697077442845,0.00303351026696,0.0754239784020619,0.0274189610534674
"F146",0.00152034641445661,0.000983107082450167,3.03576608295941e-18,0.00607903198194041,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F149",0.00143044961151835,0.000924976788710617,3.03576608295941e-18,0.00607903198194041,0.0686849862502979,0,0.0691386468685568,0.023200659352934
"F15",0.00484220804158061,0.00313113444088101,1.12757025938492e-17,0.00672450413027518,0.0686901704141027,0.00383682524706934,0.0817093099355671,0.0337464136042676
"F155",0.00184939688883982,0.00119588217684557,4.77048955893622e-18,0.00623456743937047,0.0683291589320855,0.000150313299075132,0.0628533153350516,0.023200659352934
"F166",0.00152034641445664,0.000983107082450181,3.03576608295941e-18,0.00607903198194041,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F167",0.00152034641445664,0.000983107082450181,3.03576608295941e-18,0.00607903198194041,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F168",0.00122878456185836,0.000794573390696714,3.03576608295941e-18,0.00607903198194041,0.0686849862502979,0,0.0691386468685568,0.023200659352934
"F169",0.00152034641445664,0.000983107082450182,3.03576608295941e-18,0.00607903198194041,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F206",9.95901384407047e-05,6.43983302175528e-05,3.03576608295941e-18,0.00607903198194041,0.0662708918745896,0,0.0251413261340206,0.0084366034010669
"F23",0.00163447560812371,0.00105690685435843,4.77048955893622e-18,0.00681227056696785,0.0659427626850552,0.00164754112450564,0.0314266576675258,0.0126549051016004
"F27",0.00995722181156753,0.00643867423331807,3.03576608295941e-18,0.00607903198194041,0.0705029878230947,0,0.0628533153350516,0.0210915085026672
"F28",0.0105574632810969,0.00682681053848085,5.63785129692462e-18,0.00623456743937047,0.0708947626249472,0.00135164536902716,0.0942799730025774,0.0337464136042676
"F4",0.000916997665211668,0.000592961505803968,1.51788304147971e-17,0.006440814218816,0.0672867755187633,0,0.0502826522680413,0.0189823576524005
"F42",0.00185170892857795,0.00119737721943577,3.03576608295941e-18,0.00607903198194041,0.0697643593573359,0,0.0565679838015465,0.0189823576524005
"F43",0.00199082304408409,0.00128733308141723,3.03576608295941e-18,0.00607903198194041,0.0697661420618731,0,0.0628533153350516,0.0210915085026672
"F44",0.00199082304408409,0.00128733308141723,3.03576608295941e-18,0.00607903198194041,0.0697661420618731,0,0.0628533153350516,0.0210915085026672
"F45",0.00199082304408409,0.00128733308141723,3.03576608295941e-18,0.00607903198194041,0.0697661420618731,0,0.0628533153350516,0.0210915085026672
"F46",0.00155424248248523,0.00100502541910639,3.03576608295941e-18,0.00607903198194041,0.0697661420618731,0,0.0565679838015465,0.0189823576524005
"F5",0.000914719611277255,0.000591488439576542,5.63785129692462e-18,0.0077899220136711,0.0672867755187633,0.0168186489793284,0.0502826522680413,0.0189823576524005
"F59",0.00270608798584659,0.00174984742906105,3.03576608295941e-18,0.00607903198194041,0.0694096403571715,0,0.0817093099355671,0.0274189610534674
"F64",0.00152034641445643,0.000983107082450051,3.03576608295941e-18,0.00607903198194041,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F65",0.00152034641445643,0.000983107082450051,3.03576608295941e-18,0.00607903198194041,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F70",0.000917336268598939,0.000593180458132861,3.03576608295941e-18,0.00607903198194041,0.0672867755187633,0,0.0502826522680413,0.0168732068021338
"F71",0.000917336268598939,0.000593180458132861,3.03576608295941e-18,0.00607903198194041,0.0672867755187633,0,0.0502826522680413,0.0168732068021338
"F72",0.00150728427696031,0.000974660665395183,2.08166817117217e-17,0.0106617731383619,0.06729009226227,0.0411094794223238,0.0628533153350516,0.0316372627540009
"F74",0.00152034641445667,0.000983107082450201,3.03576608295941e-18,0.00607903198194041,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F84",0.00551239998875188,0.00356450307555538,4.77048955893622e-18,0.00623456743937047,0.0683359998860997,0.000150313299075132,0.0817093099355671,0.0295281119037342
"F85",0.00910003847929298,0.00588439068523701,4.33680868994202e-18,0.00623456743937047,0.0686918986426141,0.000150313299075132,0.0879946414690723,0.0316372627540009
"F127",0.00199302067316315,0.00128875414223053,4.77048955893622e-18,0.0065456383542306,0.0652930336828732,0.00320459230088502,0.0314266576675258,0.0126549051016004
"F154",0.00247487888463173,0.00160033985449127,9.54097911787243e-18,0.00648964558955578,0.0708414167994121,0.00280380458760978,0.0251413261340206,0.0126549051016004
"F16",0.0215488406813479,0.0139342045279826,6.79372350043117e-10,0.016472325999633,0.0662741092205394,0.0498552809030092,0.0439973207345361,0.0379647153048011
"F17",0.00598353430531799,0.00386915435699837,2.60208521396521e-17,0.00747648425489357,0.0666088024457621,0.0153394330265289,0.0439973207345361,0.0253098102032007
"F24",0.0183245479417943,0.0118492684910329,2.42861286636753e-17,0.00878875574470824,0.0704938859656427,0.0690996498902508,0.0502826522680413,0.0316372627540009
"F25",0.00756898085208905,0.00489435737267679,2.60208521396521e-17,0.0073237044800245,0.0704938859656427,0.0205701710887892,0.0502826522680413,0.0274189610534674
"F26",0.218256585917132,0.141132042912217,1.31838984174237e-16,0.0136522975768648,0.0708781984280722,0.308101114605553,0.0691386468685568,0.0759294306096021
"F29",0.0140281622147495,0.00907108110095368,3.03576608295941e-18,0.00607903198194041,0.0708800385121457,0,0.0691386468685568,0.023200659352934
"F30",0.00987162291142354,0.00638332310795526,9.02056207507939e-17,0.0155541987457963,0.0704938859656427,0.257570449664664,0.0502826522680413,0.0358555644545343
"F31",0.00867261436939958,0.00560800389229919,3.03576608295941e-18,0.00607903198194041,0.0704938859656427,0,0.0502826522680413,0.0168732068021338
"F32",0.00687104873203189,0.0044430510100128,1.3010426069826e-17,0.00672450413027517,0.0704920658761545,0.00724059944526675,0.0439973207345361,0.0210915085026672
"F170",0.00569223372596523,0.00368078961330547,1.59594559789866e-16,0.00925159527749459,0.0656194439264869,0.0323840651310363,0.0439973207345361,0.0337464136042676
"F171",0.0411275819222892,0.0265944765530973,0.0625000254141508,0.0742020869467781,0.0652945951941776,0.251025833614928,0.0439973207345361,0.0928026374117359
"F172",0.0247712356655066,0.0160179134125203,6.79372350043117e-10,0.0214983919336327,0.0656194439264869,0.115016297583351,0.0439973207345361,0.0738202797593354
"F181",0.0104735897733794,0.00677257510984237,3.46944695195361e-17,0.00787207223548249,0.0659427626850552,0.00202128887960183,0.0314266576675258,0.023200659352934
"F182",0.0967184210585225,0.0625413812548866,1.80411241501588e-16,0.0130367733524045,0.0659427626850552,0.0175051244478724,0.0314266576675258,0.0442921678556012
"F184",0.387591148254475,0.250629461365327,1.99840144432528e-15,0.0449257485248257,0.0659427626850552,0.152984381652425,0.0314266576675258,0.130767352716537
"F190",0.259851680587542,0.168028828918899,1.52655665885959e-16,0.0158720469001477,0.0659427626850552,0.0250523706192254,0.0314266576675258,0.0738202797593354
"F191",0.385702257425702,0.249408041079736,1.36424289087778e-08,0.0612602895908528,0.0656147128923177,0.0951662985745508,0.0314266576675258,0.120221598465203
"F192",0.00175289570356388,0.00113348126754785,3.03576608295941e-18,0.00607903198194041,0.0676334770969417,0,0.0628533153350516,0.0210915085026672
"F103",0.00137574112488538,0.000889600442788674,3.03576608295941e-18,0.00607903198194041,0.0659411700185813,0,0.0251413261340206,0.0084366034010669
"F141",0.00153398588847574,0.000991926824702063,3.03576608295941e-18,0.00607903198194041,0.069748319115301,0,0.0251413261340206,0.0084366034010669
"F55",0.00484550344522641,0.0031332653596196,4.16333634234434e-17,0.0120928121886717,0.0669403276479513,0.0849876132201485,0.0439973207345361,0.0337464136042676
"F183",0.000754671691538712,0.000487996076303128,3.29597460435593e-17,0.00882080615965406,0.0659363924807241,0.0344381860052915,0.0188559946005155,0.0126549051016004
"F135",0.00117210127318401,0.000757920071412079,3.03576608295941e-18,0.00607903198194041,0.0662692833187539,0,0.0251413261340206,0.0084366034010669
"F189",0.0013734620511825,0.000888126717144686,1.47451495458029e-17,0.00744002949785582,0.0659395774290385,0.00240266413990406,0.0251413261340206,0.0126549051016004
"F115",0.0013551977153671,0.000876316383837998,3.03576608295941e-18,0.00607903198194041,0.0659395774290385,0,0.0251413261340206,0.0084366034010669
"F116",0.0013551977153671,0.000876316383837998,3.03576608295941e-18,0.00607903198194041,0.0659395774290385,0,0.0251413261340206,0.0084366034010669
"F117",0.0013551977153671,0.000876316383837998,3.03576608295941e-18,0.00607903198194041,0.0659395774290385,0,0.0251413261340206,0.0084366034010669
"F199",0.513748873185916,0.332207285804915,6.79372766376751e-10,0.0324223142371601,0.0649714007769583,0.0141771235280122,0.0251413261340206,0.105457542513336
"F200",0.00189420523099361,0.00122485675665538,5.20417042793042e-18,0.00628433878574809,0.0652930336828732,0.000681103051833672,0.0314266576675258,0.0126549051016004
"F201",0.186628160251649,0.12068004001155,0.437500029191132,0.345695836848615,0.0637174310590525,0.00049436634878632,0.00628533153350516,0.0885843357112025
"F202",0.0580988033539242,0.037568638644461,9.9920072216264e-16,0.0518188780117213,0.0649729469419895,0.0799051075905195,0.0314266576675258,0.223569990128273
"F208",0.0783908957204924,0.0506901874793929,9.71445146547012e-16,0.0518239693044129,0.0649729469419895,0.0834795472177021,0.0314266576675258,0.223569990128273
"F33",0.0580988033539244,0.0375686386444611,8.88178419700125e-16,0.0518188780117213,0.0649729469419895,0.0799051075905195,0.0314266576675258,0.223569990128273
"F34",0.697674693950815,0.451139902292888,0.125000039224006,0.289834364282483,0.0640267389768149,0.0755249829339868,0.0125706630670103,0.326918381791342
"F35",0.0101489255329195,0.00656263630170007,0.125000024222828,0.125276393749254,0.0640267389768149,0.000600666034976014,0.0125706630670103,0.0295281119037342
"F36",0.0068778509384569,0.00444744954527366,1.2490009027033e-16,0.0142274099490991,0.0646544521040386,0.00895783124579726,0.0251413261340206,0.0485104695561347
"F37",0.0185341565608933,0.0119848084679877,0.0625000117717212,0.0274032878440521,0.0640267389768149,0,0.0125706630670103,0.0295281119037342
"F38",0.295775110761635,0.191258126067389,0.0625000267729051,0.254464738566835,0.0646544521040386,0.351572053637909,0.0251413261340206,0.421830170053345
"F40",0.0701583627219658,0.0453667549903251,2.08166817117217e-15,0.0643879613196379,0.0649729469419895,0.0871131000102316,0.0314266576675258,0.227788291828806
"F41",0.062632022588473,0.0404999705392233,8.60422844084496e-16,0.0511772942498223,0.0649729469419895,0.0783805599874613,0.0314266576675258,0.221460839278006
"F198",0.00179136942587569,0.00115835966929452,3.03576608295941e-18,0.00607903198194041,0.0669485349415007,0,0.0565679838015465,0.0189823576524005
"F22",0.00152475849197715,0.000985960080041713,2.08166817117217e-17,0.00719111050256536,0.0649698546855137,0.000633273060530594,0.0188559946005155,0.0147640559518671
"F11",0.00167404758530099,0.0010824954246077,3.03576608295941e-18,0.00607903198194041,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F12",0.00167404758530099,0.0010824954246077,3.03576608295941e-18,0.00607903198194041,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F195",0.00167404758530099,0.0010824954246077,3.03576608295941e-18,0.00607903198194041,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
