"strain","strain_norm","evcent_norm","pr_norm","closeness_norm","betweenness_norm","outd_norm","alld_norm"
"1",0.0773666276803159,0.0218205965886887,0.614651473532639,0.638991003758336,0.0817396293916089,0,0,0.114725558301132
"2",0.00232220514478545,0.000654958128327893,0.331897551177533,0.185851546604231,0.0817396293916089,0,0,0.028681389575283
"3",0.717879103074874,0.202471669986359,0.153840925009327,0.24366659579913,0.0817396293916089,0,0,0.150577295270236
"4",0.812636872836414,0.229197289670264,0.0341868722242941,0.150661284597014,0.0817396293916089,0,0,0.143406947876415
"5",0.638710718799892,0.180142903338021,0.281329469345763,0.24523350785209,0.0817396293916089,0,0,0.114725558301132
"6",0.678427934544707,0.19134480483455,0.246430370616795,0.234196452638384,0.0817396293916089,0,0,0.114725558301132
"7",0.000853266116762998,0.000240656420926298,0.0940138986168115,0.0426865513532928,0.0827012720903337,0.00474112092121121,0.0126653326552146,0.0215110421814622
"8",0.201595297854319,0.0568582320381379,0.188027797233622,0.122721725460637,0.0936693354526824,0.436715291385445,0.101322661241716,0.222280769208443
"9",0.382479131241804,0.107874972409363,0.125351864822415,0.115906033669329,0.097474174690483,0.253861626468783,0.0759919959312873,0.164917990057877
"10",0.657070826756023,0.185321214982816,0.111107334728958,0.121784333907473,0.0857146307348531,0.0932138238259562,0.0379959979656437,0.136236600482594
"11",0.368116928338612,0.1038242357407,0.186603344224276,0.14020719179605,0.0836858110437901,0.0690849048519348,0.0253306653104291,0.136236600482594
"12",0.388451127696399,0.109559323005633,0.225063575476608,0.145251689069906,0.0836858110437901,0.0745275181543457,0.0253306653104291,0.150577295270236
"13",0.23955348120521,0.0675640134709509,0.353264346317716,0.183183264367721,0.0857269283863215,0.35636417699752,0.0633266632760728,0.250962158783726
"14",0.375152647434973,0.105808600223373,0.216516857420535,0.113348695607319,0.0827012720903337,0.0565124681233658,0.0126653326552146,0.10038486351349
"15",0.130632773900298,0.0368438582112973,0.0113956240747646,0.0501117071394431,0.0924519094619621,0.0786759989604055,0.0886573285865019,0.129066253088773
"16",0.0565326543925406,0.0159445523551137,0.06837374444859,0.0458030410396786,0.0974264945137227,0.00761965862337517,0.0506613306208582,0.0430220843629245
"17",0.0178314120283465,0.00502919747368328,0,0.0334353075613436,0.104643903827086,0.035014145578843,0.0886573285865019,0.0788738213320282
"18",0.00747364041707272,0.00210787645111943,0.105409522691576,0.0549520065056417,0.0827012720903337,0.00199562487755064,0.0126653326552146,0.0501924317567452
"19",1.23271586447232,0.34767698158273,0.0170934361121471,0.0685056473768885,0.0988611334964694,0.118259923930569,0.0759919959312873,0.172088337451698
"20",0.0789167101448431,0.0222577841093521,0.0142445300934559,0.105409282744645,0.0836858110437901,0.0566636518262106,0.0253306653104291,0.157747642664056
"21",0.0615860454937497,0.0173698181567974,0,0.0442848017284573,0.100254478330983,0.0772931720250522,0.0759919959312873,0.121895905694953
"22",0.000975511981339287,0.000275134822991034,0,0.0254691240794009,0.0846700709724615,0,0.0126653326552146,0.0143406947876415
"23",0.0257196730177701,0.00725401411617337,0,0.0376913544006111,0.0986978346304363,0.00639809430438962,0.0506613306208582,0.057362779150566
"24",0.0547401544254836,0.0154389930482249,0,0.0263081617082169,0.0975059874106823,0.00508380398099264,0.0759919959312873,0.057362779150566
"25",0.398068413560194,0.112271796347228,0.0113956240747647,0.0409314597470768,0.104772346283125,0.0793633808626729,0.13931865920736,0.129066253088773
"26",0.742296923672102,0.20935850774577,0.0113956240747646,0.0542094673260371,0.108010970869968,0.309215019537005,0.177314657173004,0.179258684845519
"27",0.0675011602344069,0.0190381257514495,0.00569781203738234,0.0316001414788554,0.0836858110437901,0.00624892638424948,0.0253306653104291,0.0430220843629245
"28",0.0817765597795125,0.0230643802743069,0,0.0326919082049826,0.101704968655772,0.0565225470368888,0.0886573285865019,0.086044168725849
"29",0.0014892926684705,0.000420042277860001,0,0.0252851138950375,0.0827012720903337,0,0.0126653326552146,0.0143406947876415
"30",0.351296381889228,0.0990801442702803,0.0227912481495294,0.0922542767554072,0.0975696751882203,0.486823617856308,0.13931865920736,0.265302853571368
"31",0.803157252730633,0.226523643779985,0,0.049552053475984,0.106262971874917,0.0786639042641779,0.101322661241716,0.150577295270236
"32",0.236402962878504,0.0666754366838587,0.00569781203738226,0.0541163739514227,0.0924376068769587,0.0996824705250067,0.0759919959312873,0.136236600482594
"33",0.132307981598239,0.0373163362354149,0.017093436112147,0.0705419165140449,0.0988120871262876,0.177128842035608,0.0633266632760728,0.172088337451698
"34",0.15762617663098,0.0444571169147275,0,0.0557527743549853,0.0846820706990733,0.0250723052797726,0.0253306653104291,0.086044168725849
"35",0.175075052768625,0.0493784234074804,0,0.0252851138950375,0.106281873150598,0.00169325747186115,0.113987993896931,0.0717034739382075
"36",0.851886350720305,0.240267269697828,0.0113956240747647,0.356629915141276,0.0827012720903337,0.0241772977589317,0.0253306653104291,0.136236600482594
"37",0.321958155198502,0.0908055479948539,0.0113956240747646,0.0534581527056006,0.118578426444267,0.112305301821191,0.0759919959312873,0.136236600482594
"38",0.0868083194030126,0.0244835451024461,0,0.0244534469497814,0.132223211076048,0,0.240641320449077,0.136236600482594
"39",0.00599144319579308,0.00168983538354105,1.73472347597681e-18,0.0252924845785975,0.0827012720903337,0.000564419157287049,0.0126653326552146,0.0143406947876415
"40",0.0530938116903615,0.0149746561403496,0,0.0252924845785975,0.112909427598764,0,0.0506613306208582,0.0358517369691037
"41",0.210046192461825,0.0592417346874442,0,0.0289265373111977,0.109656210470299,0.0511061389096377,0.164649324517789,0.107555210907311
