Food_Web,Species,Rank,Mode,Uniqueness,"Contribution to FD",Strain,"Equal Splits","Fair Proportion","Pendant Branch Length"
Serengeti_Baskerville,hibiscus_spp.,3,all,0.66028144833558,0.00087822389307,0.01236552860145,23.4052896689453,36.1650905710741,11
Serengeti_Baskerville,hyparrhenia_filipendula,3,all,0.78556608790307,0,0.02789400541297,17.4423583813477,29.3257390367641,9
Serengeti_Baskerville,hyparrhenia_rufa,3,all,0.78100494555939,4.41238990834866E-05,0.01231787949944,17.4423583813477,29.3257390367641,9
Serengeti_Baskerville,indigofera_hochstetteri,3,all,0.58890868896562,0,0.00892362518088,25.2885818969727,38.295659122988,12
Serengeti_Baskerville,panicum_maximum,3,all,0.5434359694227,0,0.00797982898312,23.7347167939453,27.075040751977,11
Serengeti_Baskerville,pennisetum_mezianum,3,all,0.78899995102207,0,0.02014534419925,23.2347167939453,29.731290751977,10
Serengeti_Baskerville,sida_spp.,3,all,0.71853272854791,0,0.01666004904443,33.0605788378906,39.6373124044075,14.833333
Serengeti_Baskerville,solanum_incanum,3,all,0.81104953502257,0,0.01943161557691,44.7996093515625,44.0821553953547,12
Serengeti_Baskerville,sporobolus_festivus,3,all,0.48177677407899,0,7.04018356935471E-05,29.9818359257813,24.6127763168507,11
Serengeti_Baskerville,sporobolus_ioclados,3,all,0.80673222921619,0,0.03242526467688,29.9818359257813,24.6127763168507,11
Serengeti_Baskerville,sporobolus_pyramidalis,3,all,0.72751076153263,0,0.02062927293884,29.9818359257813,24.6127763168507,11
Serengeti_Baskerville,themeda_triandra,3,all,1.0073795715735,0.0004163733223,0.04494205339834,18.3657957563477,30.5680305034308,8.9125
Serengeti_Baskerville,bothriochloa_insculpta,3,all,0.7459114954529,0,0.02683555363735,27.8190925126953,35.0242815034308,17.825001
Serengeti_Baskerville,digitaria_macroblephara,3,all,0.71333454177649,0,0.01680870118457,43.4402343515625,28.2080535724898,11
Serengeti_Baskerville,digitaria_abyssinica,3,all,0.63074820600962,4.63864825619997E-07,0.00529456780833,43.4402343515625,28.2080535724898,11
Serengeti_Baskerville,dinebra_retroflexa,3,all,0.68742871942507,8.7158298256295E-06,0.00837217045072,35.9610029257813,34.8627768882793,22.958334
Serengeti_Baskerville,eustachys_paspaloides,3,all,0.74061470347141,3.93110638720329E-06,0.0172903868316,11.8189102407227,22.8326838882793,5.326389
Serengeti_Baskerville,heteropogon_contortus,3,all,0.700351453763,0,0.02486549176405,18.3657957563477,30.5680305034308,8.9125
Serengeti_Baskerville,panicum_coloratum,3,all,0.80516399925091,0,0.0226766723744,23.7347167939453,27.075040751977,11
Serengeti_Baskerville,sporobolus_spicatus,3,all,0.50560831141191,3.3081624951567E-08,0.00047461022615,29.9818359257813,24.6127763168507,11
Serengeti_Baskerville,digitaria_diagonalis,3,all,0.53553475385081,0,0.00162696194722,43.4402343515625,28.2080535724898,11
Serengeti_Baskerville,eragrostis_cilianensis,3,all,0.54921526449734,0,0.00190945331127,29.9818359257813,28.445365602565,11
Serengeti_Baskerville,eragrostis_tenuifolia,3,all,0.5869549068079,0,0.00825476732817,29.9818359257813,28.445365602565,11
Serengeti_Baskerville,microchloa_kunthii,3,all,0.51114785373226,0,0.00246085320188,18.3114314814453,25.4958783882793,10.652778
Serengeti_Baskerville,psilolemma_jaegeri,3,all,0.483377729701,0,3.30870393097122E-05,48.9636718515625,42.648490602565,29.9375
Serengeti_Baskerville,balanites_aegyptiacus,3,all,0.49679239267094,0,0.0041381429502,108.567968703125,109.500710100261,101
Serengeti_Baskerville,duosperma_kilimandscharicum,3,all,0.49313097027277,0,0.00037060685149,40.1329438515625,50.5920772524976,20.333334
Serengeti_Baskerville,pennisetum_stramineum,3,all,0.45106490532277,0,0.00191239674252,23.2347167939453,29.731290751977,10
Serengeti_Baskerville,sporobolus_fimbriatus,3,all,0.52102542031955,0,0.00085837189074,29.9818359257813,24.6127763168507,11
Serengeti_Baskerville,acacia_robusta,3,all,0.48545051956271,0,0.00431996318267,25.2885818969727,35.5512147396547,12
Serengeti_Baskerville,vachellia_seyal,3,all,0.45238876026274,0,0.00010981388873,23.2885818969727,30.773437072988,8
Serengeti_Baskerville,commiphora_trothae,3,all,0.43594889209666,0,0.0006469364213,43.7272460878906,42.4373129710741,11
Serengeti_Baskerville,cordia_ovalis,3,all,0.57268309428649,0,0.00554495662574,71.599218703125,76.665488728688,50
Serengeti_Baskerville,grewia_arborea,3,all,0.52014200924169,0,0.00371532189072,41.9544921757813,35.8539796377408,11
Serengeti_Baskerville,grewia_trichocarpa,3,all,0.57268309428649,0,0.00554495662574,41.9544921757813,35.8539796377408,11
Serengeti_Baskerville,hibiscus_lunariifolius,3,all,0.57268309428649,0,0.00554495662574,23.4052896689453,36.1650905710741,11
Serengeti_Baskerville,maerua_cafra,3,all,0.57268309428649,0,0.00554495662574,53.7423168515625,56.3817566377408,28.666666
Serengeti_Baskerville,olea_spp.,3,all,0.46837482472224,0,1.6579896818585E-05,71.19843740625,70.6476315858309,45
Serengeti_Baskerville,pavetta_assimilis,3,all,0.52014200924169,0,0.00371532189072,103.3968748125,95.665488728688,86
Serengeti_Baskerville,phyllanthus_sepialis,3,all,0.52014200924169,0,0.00371532189072,89.9506533515625,85.7673793002607,71.333336
Serengeti_Baskerville,abutilon_spp.,3,all,0.49728150060782,0,0.00159647206761,33.0605788378906,39.6373124044075,14.833333
Serengeti_Baskerville,acalypha_fruticosa,3,all,0.56505968330384,0,0.00532397421481,65.8086606757813,63.5173783002607,41.666668
Serengeti_Baskerville,albizia_harveyi,3,all,0.46980247231164,0,0.00283334200096,52.4876615878906,52.0178805396547,37.333332
Serengeti_Baskerville,albuca_spp.,3,all,0.46610271083527,0,0.00144370801888,109.71249925,74.6358722772628,52
Serengeti_Baskerville,allophylus_rubifolius,3,all,0.54326967494272,0,0.00258280629306,47.7272460878906,56.9373129710741,25.5
Serengeti_Baskerville,aloe_macrosiphon,3,all,0.49349384884111,0,0.00261842685389,89.71249925,56.6358722772628,12
Serengeti_Baskerville,aloe_secundiflora,3,all,0.46610271083527,0,0.00144370801888,89.71249925,56.6358722772628,12
Serengeti_Baskerville,capparis_tomentosa,3,all,0.56505968330384,0,0.00532397421481,34.0378249257813,49.2150901377408,14.333333
Serengeti_Baskerville,cenchrus_ciliaris,3,all,0.49349384884111,0,0.00261842685389,28.5784667939453,33.9396240853103,18.75
