panicum_maximum,11
panicum_repens,11
panicum_to_pennisetum,12.625
panicum_to_setaria,12.625
Panthera_leo,5.8
Panthera_pardus,5.8
Papio_anubis,91.9
pappea_capensis,25.5
pavetta_assimilis,86
pavonia_patens,20.333334
Pedetes_capensis,77.2
pellaea_calomelanos,385.799988
pennisetum,13.625
pennisetum_mezianum,10
pennisetum_stramineum,10
Phacochoerus_africanus,65.6
phragmites_mauritianus,67.8125
phyllanthus_sepialis,71.333336
poaceae_to_others,4
Procavia_capensis,13.6
psilolemma_jaegeri,29.9375
pteridophyta_to_magnoliophyta,1
pupalia_lappacea,56.5
Redunca_redunca,19.2
Rhabdomys_pumilio,77.2
rhoicissus_revoilii,68
sansevieria,42
sansevieria_ehrenbergii,10
sansevieria_suffruticosa,10
sapindales,28
saxifragales_to_others,1
sclerocarya_birrea,64
senna_didymobotrya,63
setaria,8.75
setaria_pallidefusca,10
setaria_sphacelata,10
sida_spp.,14.833333
solanum,50
solanum_dennekense,12
solanum_incanum,12
solanum_nigrum,12
sorghum_to_others,12.825001
sorghum_versicolor,48.474998
sporobolus,18.9375
sporobolus_festivus,11
sporobolus_fimbriatus,11
sporobolus_ioclados,11
sporobolus_pellucidus,11
sporobolus_pyramidalis,11
sporobolus_spicatus,11
sporobolus_stapfianus,11
Syncerus_caffer,21.3
Taurotragus_oryx,17
themeda_to_heteropogon,8.9125
themeda_triandra,8.9125
Tragelaphus_scriptus,17
tricholaena_teneriffae,9.166667
turraea_fischeri,51
typha_capensis,106
vachellia,16.666666
vachellia_seyal,8
vachellia_tortilis,8
vachellia_xanthophloea,8
vitaceae_to_others,3
ximenia_caffra,113
ziziphus_spp.,76
zoysieae_to_cynodonteae,18.9375
